model_id,evaluation_id,value,normalized_score,suite_id,metric,reference_url,source_locator,extraction_date,review_status,audit_status,lineage
virchow,hest.lymph_idc.gene_expression,0.261,63.05,hest,pearson_r,https://github.com/mahmoodlab/HEST/blob/3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3/README.md,table=HEST-Benchmark results|table_date=2026-04-03|model_row=Virchow|task_column=LYMPH_IDC,2026-08-05,machine_parsed_single_source,parsed_primary_source,hest@3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3:README.md -> parse_hest_scores -> scores.csv
virchow,hest.paad.gene_expression,0.5159,75.795,hest,pearson_r,https://github.com/mahmoodlab/HEST/blob/3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3/README.md,table=HEST-Benchmark results|table_date=2026-04-03|model_row=Virchow|task_column=PAAD,2026-08-05,machine_parsed_single_source,parsed_primary_source,hest@3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3:README.md -> parse_hest_scores -> scores.csv
virchow,hest.prad.gene_expression,0.3378,66.89,hest,pearson_r,https://github.com/mahmoodlab/HEST/blob/3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3/README.md,table=HEST-Benchmark results|table_date=2026-04-03|model_row=Virchow|task_column=PRAD,2026-08-05,machine_parsed_single_source,parsed_primary_source,hest@3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3:README.md -> parse_hest_scores -> scores.csv
virchow,hest.read.gene_expression,0.1981,59.905,hest,pearson_r,https://github.com/mahmoodlab/HEST/blob/3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3/README.md,table=HEST-Benchmark results|table_date=2026-04-03|model_row=Virchow|task_column=READ,2026-08-05,machine_parsed_single_source,parsed_primary_source,hest@3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3:README.md -> parse_hest_scores -> scores.csv
virchow,hest.skcm.gene_expression,0.6243,81.215,hest,pearson_r,https://github.com/mahmoodlab/HEST/blob/3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3/README.md,table=HEST-Benchmark results|table_date=2026-04-03|model_row=Virchow|task_column=SKCM,2026-08-05,machine_parsed_single_source,parsed_primary_source,hest@3ddb5eaf5bd2a8133e0c0e8015816489a3d99dc3:README.md -> parse_hest_scores -> scores.csv
virchow,pathobench.threads2025.bcnb.er,0.888,88.8,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T11,paper=THREADS|extended_data_table=11|model_row=Virchow Mean Pooling|base_task=pathobench.bcnb.er,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.bcnb.her2,0.707,70.7,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T11,paper=THREADS|extended_data_table=11|model_row=Virchow Mean Pooling|base_task=pathobench.bcnb.her2,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.bcnb.pr,0.813,81.3,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T11,paper=THREADS|extended_data_table=11|model_row=Virchow Mean Pooling|base_task=pathobench.bcnb.pr,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.boehmk_.pfs,0.513,51.3,pathobench,cindex,https://arxiv.org/html/2501.16652v1#S0.T37,paper=THREADS|extended_data_table=37|model_row=Virchow Mean Pooling|base_task=pathobench.boehmk_.pfs,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.bracs.slidelevel-coarse,0.618,61.8,pathobench,bacc,https://arxiv.org/html/2501.16652v1#S0.T23,paper=THREADS|extended_data_table=23|model_row=Virchow Mean Pooling|base_task=pathobench.bracs.slidelevel-coarse,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.bracs.slidelevel-fine,0.348,34.8,pathobench,bacc,https://arxiv.org/html/2501.16652v1#S0.T23,paper=THREADS|extended_data_table=23|model_row=Virchow Mean Pooling|base_task=pathobench.bracs.slidelevel-fine,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_brca.pik3ca-mutation,0.569,56.9,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T15,paper=THREADS|extended_data_table=15|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_brca.pik3ca-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_brca.tp53-mutation,0.766,76.6,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T15,paper=THREADS|extended_data_table=15|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_brca.tp53-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_ccrcc.bap1-mutation,0.624,62.4,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T16,paper=THREADS|extended_data_table=16|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_ccrcc.bap1-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_ccrcc.os,0.554,55.4,pathobench,cindex,https://arxiv.org/html/2501.16652v1#S0.T33,paper=THREADS|extended_data_table=33|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_ccrcc.os,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_ccrcc.pbrm1-mutation,0.501,50.1,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T16,paper=THREADS|extended_data_table=16|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_ccrcc.pbrm1-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_coad.kras-mutation,0.661,66.1,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T17,paper=THREADS|extended_data_table=17|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_coad.kras-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_coad.tp53-mutation,0.684,68.4,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T17,paper=THREADS|extended_data_table=17|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_coad.tp53-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_gbm.egfr-mutation,0.509,50.9,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T18,paper=THREADS|extended_data_table=18|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_gbm.egfr-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_gbm.tp53-mutation,0.816,81.6,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T18,paper=THREADS|extended_data_table=18|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_gbm.tp53-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_hnsc.casp8-mutation,0.397,39.7,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T19,paper=THREADS|extended_data_table=19|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_hnsc.casp8-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_hnsc.os,0.569,56.9,pathobench,cindex,https://arxiv.org/html/2501.16652v1#S0.T34,paper=THREADS|extended_data_table=34|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_hnsc.os,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_lscc.arid1a-mutation,0.417,41.7,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T20,paper=THREADS|extended_data_table=20|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_lscc.arid1a-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_lscc.keap1-mutation,0.671,67.1,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T20,paper=THREADS|extended_data_table=20|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_lscc.keap1-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_luad.egfr-mutation,0.791,79.1,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T21,paper=THREADS|extended_data_table=21|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_luad.egfr-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_luad.os,0.443,44.3,pathobench,cindex,https://arxiv.org/html/2501.16652v1#S0.T32,paper=THREADS|extended_data_table=32|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_luad.os,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_luad.stk11-mutation,0.864,86.4,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T21,paper=THREADS|extended_data_table=21|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_luad.stk11-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_luad.tp53-mutation,0.734,73.4,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T21,paper=THREADS|extended_data_table=21|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_luad.tp53-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_pda.os,0.502,50.2,pathobench,cindex,https://arxiv.org/html/2501.16652v1#S0.T31,paper=THREADS|extended_data_table=31|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_pda.os,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.cptac_pda.smad4-mutation,0.488,48.8,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T22,paper=THREADS|extended_data_table=22|model_row=Virchow Mean Pooling|base_task=pathobench.cptac_pda.smad4-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.ebrains.diagnosis,0.708,70.8,pathobench,bacc,https://arxiv.org/html/2501.16652v1#S0.T24,paper=THREADS|extended_data_table=24|model_row=Virchow Mean Pooling|base_task=pathobench.ebrains.diagnosis,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.ebrains.diagnosis-group,0.873,87.3,pathobench,bacc,https://arxiv.org/html/2501.16652v1#S0.T24,paper=THREADS|extended_data_table=24|model_row=Virchow Mean Pooling|base_task=pathobench.ebrains.diagnosis-group,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.imp.grade,0.913,95.65,pathobench,weighted_kappa,https://arxiv.org/html/2501.16652v1#S0.T13,paper=THREADS|extended_data_table=13|model_row=Virchow Mean Pooling|base_task=pathobench.imp.grade,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.mbc_.os,0.517,51.7,pathobench,cindex,https://arxiv.org/html/2501.16652v1#S0.T36,paper=THREADS|extended_data_table=36|model_row=Virchow Mean Pooling|base_task=pathobench.mbc_.os,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.mbc_.recist,0.051,52.55,pathobench,weighted_kappa,https://arxiv.org/html/2501.16652v1#S0.T30,paper=THREADS|extended_data_table=30|model_row=Virchow Mean Pooling|base_task=pathobench.mbc_.recist,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.mut-het-rcc.bap1-mutation,0.879,87.9,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T12,paper=THREADS|extended_data_table=12|model_row=Virchow Mean Pooling|base_task=pathobench.mut-het-rcc.bap1-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.mut-het-rcc.pbrm1-mutation,0.81,81,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T12,paper=THREADS|extended_data_table=12|model_row=Virchow Mean Pooling|base_task=pathobench.mut-het-rcc.pbrm1-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.mut-het-rcc.setd2-mutation,0.712,71.2,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T12,paper=THREADS|extended_data_table=12|model_row=Virchow Mean Pooling|base_task=pathobench.mut-het-rcc.setd2-mutation,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.nadt.response,0.612,61.2,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T26,paper=THREADS|extended_data_table=26|model_row=Virchow Mean Pooling|base_task=pathobench.nadt.response,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
virchow,pathobench.threads2025.natbrca.lymphovascular-invasion,0.612,61.2,pathobench,macro-ovr-auc,https://arxiv.org/html/2501.16652v1#S0.T28,paper=THREADS|extended_data_table=28|model_row=Virchow Mean Pooling|base_task=pathobench.natbrca.lymphovascular-invasion,2026-08-05,machine_parsed_single_source,parsed_primary_source,arxiv:2501.16652v1 source@sha256:3d8b3f6779b9b0eae21be12e8917bd6f0bab26e3c7943470e378383d20a1de4f -> scripts/extract_threads_pathobench.py -> threads_pathobench_2501.16652v1.csv -> build_registry.py -> scores.csv
